label,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20
A,0.0,0.0,-0.026246845722198486,-0.07108807563781738,-0.06874525547027588,-0.11654424667358398,-0.11145532131195068,-0.12135878205299377,-0.13539361953735352,-0.09853816032409668,-0.104286789894104,-0.16382955014705658,-0.1683555245399475,-0.11673679947853088,-0.15373575687408447,-0.09399852156639099,-0.13635772466659546,-0.10068103671073914,-0.10724806785583496,-0.1307825744152069,-0.17130035161972046,-0.073428213596344,-0.1520819067955017,-0.05612945556640625,-0.13267117738723755,-0.06647884845733643,-0.10918378829956055,-0.086916983127594,-0.16738837957382202,-0.03442835807800293,-0.14715856313705444,-0.01944047212600708,-0.1278112530708313,-0.03360229730606079,-0.10904175043106079,-0.03573638200759888,-0.16044718027114868,-0.001328498125076294,-0.14291876554489136,0.009703099727630615,-0.12374508380889893,0.0010608136653900146
A,0.0,0.0,-0.02544713020324707,-0.07174170017242432,-0.06765621900558472,-0.12069150805473328,-0.11151289939880371,-0.1287701427936554,-0.13678938150405884,-0.10883578658103943,-0.10361891984939575,-0.1643139123916626,-0.1682506799697876,-0.11692038178443909,-0.1528552770614624,-0.09453114867210388,-0.1352616548538208,-0.10190969705581665,-0.1074414849281311,-0.12995702028274536,-0.17099308967590332,-0.0736527144908905,-0.1511213779449463,-0.056935012340545654,-0.13207054138183594,-0.06691351532936096,-0.10942935943603516,-0.0863288938999176,-0.16618186235427856,-0.03460034728050232,-0.1455325484275818,-0.020203322172164917,-0.1268720030784607,-0.03339841961860657,-0.10898882150650024,-0.03588247299194336,-0.15951257944107056,-0.0013237595558166504,-0.1423467993736267,0.009495019912719727,-0.1242172122001648,0.0011876225471496582
A,0.0,0.0,-0.025813579559326172,-0.06997025012969971,-0.06598126888275146,-0.1197422593832016,-0.10604256391525269,-0.13942115008831024,-0.13022255897521973,-0.13180336356163025,-0.1030007004737854,-0.1591605246067047,-0.16654157638549805,-0.11539053916931152,-0.15381574630737305,-0.09184879064559937,-0.13709092140197754,-0.09639868140220642,-0.1068829894065857,-0.12678340077400208,-0.16922372579574585,-0.07136231660842896,-0.15099060535430908,-0.05373162031173706,-0.1318650245666504,-0.06332734227180481,-0.10939645767211914,-0.083982914686203,-0.16455745697021484,-0.032771915197372437,-0.14574021100997925,-0.01810052990913391,-0.1273655891418457,-0.031144648790359497,-0.10970562696456909,-0.034618645906448364,-0.15872108936309814,0.0007619857788085938,-0.14239466190338135,0.012241989374160767,-0.12443596124649048,0.00428539514541626
A,0.0,0.0,-0.026116251945495605,-0.07046741247177124,-0.06818234920501709,-0.11969649791717529,-0.10991036891937256,-0.13184994459152222,-0.13322287797927856,-0.11544249951839447,-0.1044318675994873,-0.1640607714653015,-0.16923534870147705,-0.1152419000864029,-0.15402722358703613,-0.09314164519309998,-0.13659948110580444,-0.10125622153282166,-0.10780268907546997,-0.12882357835769653,-0.17164146900177002,-0.071480393409729,-0.15202897787094116,-0.05526620149612427,-0.1330222487449646,-0.06630644202232361,-0.10976850986480713,-0.08454671502113342,-0.16712290048599243,-0.03286921977996826,-0.14690738916397095,-0.01891663670539856,-0.12818437814712524,-0.03276816010475159,-0.10929489135742188,-0.0338800847530365,-0.16011351346969604,0.0008338689804077148,-0.14328324794769287,0.011183440685272217,-0.12501555681228638,0.002352476119995117
A,0.0,0.0,-0.025977909564971924,-0.07153072953224182,-0.06942468881607056,-0.11949214339256287,-0.11361241340637207,-0.1261993795633316,-0.13831400871276855,-0.1051834225654602,-0.10543268918991089,-0.1651255190372467,-0.1699962019920349,-0.11451207101345062,-0.15469098091125488,-0.09234568476676941,-0.1373423933982849,-0.10016033053398132,-0.10851931571960449,-0.1303706169128418,-0.17200243473052979,-0.07086557149887085,-0.15219712257385254,-0.05473032593727112,-0.13332629203796387,-0.0654141902923584,-0.11017036437988281,-0.08627286553382874,-0.16755110025405884,-0.03304755687713623,-0.14689332246780396,-0.019053667783737183,-0.1281740665435791,-0.032729119062423706,-0.10934847593307495,-0.03510409593582153,-0.16100025177001953,-0.0002624988555908203,-0.14375638961791992,0.010251253843307495,-0.12516963481903076,0.0018111765384674072
A,0.0,0.0,-0.02586221694946289,-0.0721273422241211,-0.06975066661834717,-0.11949627101421356,-0.11429131031036377,-0.12397503852844238,-0.13952630758285522,-0.10149845480918884,-0.10449433326721191,-0.16642668843269348,-0.16950953006744385,-0.1173308789730072,-0.15384775400161743,-0.09517562389373779,-0.1361393928527832,-0.1035659909248352,-0.10831618309020996,-0.13139784336090088,-0.172185480594635,-0.07365220785140991,-0.15226280689239502,-0.05713135004043579,-0.13309669494628906,-0.06796878576278687,-0.11051863431930542,-0.0870215892791748,-0.1677759289741516,-0.034354954957962036,-0.14685577154159546,-0.019870251417160034,-0.12798476219177246,-0.033955782651901245,-0.1102026104927063,-0.03593677282333374,-0.16068243980407715,-0.001290351152420044,-0.14281952381134033,0.009424179792404175,-0.12407511472702026,0.0006114542484283447
A,0.0,0.0,-0.025677025318145752,-0.0729290246963501,-0.06819784641265869,-0.12178237736225128,-0.11169761419296265,-0.12586858868598938,-0.13662046194076538,-0.10221940279006958,-0.10420483350753784,-0.1677040457725525,-0.16822022199630737,-0.11939747631549835,-0.15368080139160156,-0.09682199358940125,-0.1362767219543457,-0.10363289713859558,-0.1078270673751831,-0.13225683569908142,-0.17051094770431519,-0.07418680191040039,-0.15120017528533936,-0.05768066644668579,-0.1320439577102661,-0.06774276494979858,-0.10958439111709595,-0.08743545413017273,-0.16639739274978638,-0.03564336895942688,-0.1459742784500122,-0.02157953381538391,-0.12699568271636963,-0.03470602631568909,-0.10864776372909546,-0.03608804941177368,-0.15978610515594482,-0.002427607774734497,-0.1426612138748169,0.007735878229141235,-0.12393999099731445,-0.000495612621307373
A,0.0,0.0,-0.02554875612258911,-0.07078778743743896,-0.06695133447647095,-0.11795307695865631,-0.10982275009155273,-0.12494751811027527,-0.13487935066223145,-0.10490643978118896,-0.10009300708770752,-0.1651836782693863,-0.16465479135513306,-0.11836093664169312,-0.14952844381332397,-0.09667766094207764,-0.1320822834968567,-0.10460329055786133,-0.10272461175918579,-0.13115373253822327,-0.1668252944946289,-0.07406195998191833,-0.14753496646881104,-0.05798742175102234,-0.12873530387878418,-0.0685289204120636,-0.10424178838729858,-0.08754953742027283,-0.162309467792511,-0.036427974700927734,-0.142350971698761,-0.022864729166030884,-0.1237897276878357,-0.03637847304344177,-0.1035456657409668,-0.03706139326095581,-0.15598970651626587,-0.003923237323760986,-0.13901513814926147,0.006054937839508057,-0.12027597427368164,-0.0019756853580474854
A,0.0,0.0,-0.024467051029205322,-0.07213369011878967,-0.06633144617080688,-0.1211143434047699,-0.11103254556655884,-0.12870506942272186,-0.13676124811172485,-0.10802733898162842,-0.10083508491516113,-0.16700215637683868,-0.1662551760673523,-0.12041535973548889,-0.15280234813690186,-0.09601488709449768,-0.13627099990844727,-0.10221695899963379,-0.1037367582321167,-0.13318312168121338,-0.16876137256622314,-0.07566091418266296,-0.1501109004020691,-0.05714893341064453,-0.13174164295196533,-0.06675305962562561,-0.10552346706390381,-0.08952316641807556,-0.16488778591156006,-0.038433849811553955,-0.14545083045959473,-0.02278536558151245,-0.12672019004821777,-0.034711629152297974,-0.10513335466384888,-0.038648635149002075,-0.1591995358467102,-0.0060405731201171875,-0.14422273635864258,0.00498354434967041,-0.12620311975479126,-0.0015055835247039795
A,0.0,0.0,-0.025754868984222412,-0.07050377130508423,-0.06733685731887817,-0.11582329869270325,-0.111000657081604,-0.12131047248840332,-0.1350446343421936,-0.1011175811290741,-0.09964442253112793,-0.16336685419082642,-0.1639447808265686,-0.11553090810775757,-0.14897483587265015,-0.09294930100440979,-0.131933331489563,-0.10049322247505188,-0.10136198997497559,-0.12970295548439026,-0.16584181785583496,-0.07238787412643433,-0.14633327722549438,-0.05582699179649353,-0.12795555591583252,-0.06639623641967773,-0.10226339101791382,-0.08641195297241211,-0.16126209497451782,-0.03479337692260742,-0.14096230268478394,-0.02069452404975891,-0.12240737676620483,-0.03417292237281799,-0.1012309193611145,-0.03620234131813049,-0.15452349185943604,-0.002221047878265381,-0.1379706859588623,0.007956653833389282,-0.11956602334976196,-5.644559860229492e-05
A,0.0,0.0,-0.02588266134262085,-0.06840810179710388,-0.06728345155715942,-0.1141589879989624,-0.10977727174758911,-0.12200905382633209,-0.13364672660827637,-0.10251361131668091,-0.09872549772262573,-0.16112473607063293,-0.1634494662284851,-0.11228445172309875,-0.14905869960784912,-0.08959302306175232,-0.1318766474723816,-0.09745064377784729,-0.10028034448623657,-0.12788118422031403,-0.1655915379524231,-0.0702909529209137,-0.1464846134185791,-0.05330604314804077,-0.12790870666503906,-0.06393083930015564,-0.10102230310440063,-0.08485063910484314,-0.1611817479133606,-0.032809168100357056,-0.14119470119476318,-0.018280357122421265,-0.1223328709602356,-0.03192099928855896,-0.09980738162994385,-0.03502082824707031,-0.15388143062591553,-0.0003122091293334961,-0.13802433013916016,0.010324239730834961,-0.11957287788391113,0.002139478921890259
A,0.0,0.0,-0.026529163122177124,-0.07199710607528687,-0.07522580027580261,-0.11645156145095825,-0.1236356794834137,-0.11867630481719971,-0.1439354419708252,-0.09247702360153198,-0.14727725833654404,-0.08010154962539673,-0.16021277010440826,-0.05068707466125488,-0.13707281649112701,-0.03859508037567139,-0.11422953009605408,-0.03957200050354004,-0.15803729742765427,-0.02534031867980957,-0.15592819452285767,-0.003087759017944336,-0.1336614489555359,0.004757106304168701,-0.11074954271316528,0.0004926919937133789,-0.15372248739004135,0.029269039630889893,-0.14422893524169922,0.04588717222213745,-0.12336777150630951,0.04675495624542236,-0.10095575451850891,0.03934961557388306,-0.14251068234443665,0.08042925596237183,-0.1371534764766693,0.09384632110595703,-0.11611977219581604,0.0899551510810852,-0.09730543196201324,0.08154881000518799
A,0.0,0.0,-0.027246668934822083,-0.07375878095626831,-0.07702918350696564,-0.11736929416656494,-0.1243993490934372,-0.11640012264251709,-0.14262655377388,-0.08822935819625854,-0.1518913060426712,-0.08024394512176514,-0.1531767174601555,-0.05676126480102539,-0.12836985290050507,-0.04742664098739624,-0.1068544089794159,-0.04576683044433594,-0.16191038489341736,-0.025141417980194092,-0.1514485850930214,-0.005960285663604736,-0.12869082391262054,-0.0006500482559204102,-0.10656130313873291,-0.0031516551971435547,-0.1564326286315918,0.030374467372894287,-0.14242929220199585,0.044434309005737305,-0.12103702127933502,0.042568743228912354,-0.09918372333049774,0.03614187240600586,-0.14347206056118011,0.08224016427993774,-0.13511300086975098,0.093220055103302,-0.11318781971931458,0.0875367522239685,-0.09500332176685333,0.08009451627731323
A,0.0,0.0,-0.02780306339263916,-0.072867751121521,-0.08099691569805145,-0.11610978841781616,-0.13074630498886108,-0.11726051568984985,-0.1491260826587677,-0.08880150318145752,-0.15235349535942078,-0.07743293046951294,-0.16201607882976532,-0.05109679698944092,-0.13755148649215698,-0.041419148445129395,-0.11483815312385559,-0.042074739933013916,-0.1617589145898819,-0.023129403591156006,-0.1564256250858307,-0.003394782543182373,-0.133853480219841,0.0015777349472045898,-0.11111195385456085,-0.0027782320976257324,-0.15596260130405426,0.030685245990753174,-0.14532683789730072,0.044365525245666504,-0.12472103536128998,0.042854130268096924,-0.10263584554195404,0.03576022386550903,-0.14372234046459198,0.08094251155853271,-0.1373077630996704,0.09208911657333374,-0.11628744006156921,0.0867842435836792,-0.09817653894424438,0.07842200994491577
A,0.0,0.0,-0.027780145406723022,-0.07280725240707397,-0.07814173400402069,-0.11560326814651489,-0.12614454329013824,-0.11429780721664429,-0.14462269842624664,-0.08362656831741333,-0.14858053624629974,-0.08044081926345825,-0.16110317409038544,-0.04570591449737549,-0.13821610808372498,-0.03189122676849365,-0.11486874520778656,-0.03319329023361206,-0.15932854264974594,-0.026488542556762695,-0.15645940601825714,0.0009627938270568848,-0.1347433626651764,0.009634554386138916,-0.11107830703258514,0.004067838191986084,-0.15486063808202744,0.02761054039001465,-0.1449013352394104,0.04710257053375244,-0.12421740591526031,0.04884403944015503,-0.10145941376686096,0.04035979509353638,-0.14355100691318512,0.07825881242752075,-0.13738834857940674,0.09324222803115845,-0.1155327707529068,0.0903552770614624,-0.0962027758359909,0.08112961053848267
A,0.0,0.0,-0.026071369647979736,-0.07190871238708496,-0.07848241925239563,-0.11763918399810791,-0.12772656977176666,-0.11495405435562134,-0.14608243107795715,-0.08154422044754028,-0.14764639735221863,-0.08217728137969971,-0.15939203649759293,-0.0473138689994812,-0.13542203605175018,-0.034555673599243164,-0.11204354465007782,-0.03691816329956055,-0.15910570323467255,-0.02896738052368164,-0.15463359653949738,0.0025650858879089355,-0.13202688097953796,0.00959104299545288,-0.10906130075454712,0.0023540854454040527,-0.1552579402923584,0.024255335330963135,-0.14464449882507324,0.04983532428741455,-0.12297621369361877,0.049549400806427,-0.10147246718406677,0.038920700550079346,-0.14487344026565552,0.07445371150970459,-0.1376638412475586,0.09625458717346191,-0.11467525362968445,0.09176373481750488,-0.09631812572479248,0.08006280660629272
A,0.0,0.0,-0.02729731798171997,-0.07171469926834106,-0.07914748787879944,-0.11702954769134521,-0.12873193621635437,-0.11657029390335083,-0.14707045257091522,-0.08453285694122314,-0.14943091571331024,-0.0790300965309143,-0.1620519533753395,-0.04431706666946411,-0.1383548527956009,-0.03151148557662964,-0.11538925766944885,-0.03417801856994629,-0.15971217304468155,-0.025528132915496826,-0.1560734361410141,0.0029610395431518555,-0.13330703973770142,0.010502398014068604,-0.11039313673973083,0.0035600662231445312,-0.15480484813451767,0.02765589952468872,-0.1445305347442627,0.04948592185974121,-0.1229734718799591,0.04978597164154053,-0.10117608308792114,0.03951066732406616,-0.14365316927433014,0.07760047912597656,-0.13616636395454407,0.09520542621612549,-0.11345760524272919,0.09062236547470093,-0.0950160026550293,0.07901519536972046
A,0.0,0.0,-0.02733471989631653,-0.0716211199760437,-0.07666650414466858,-0.11332881450653076,-0.12374007701873779,-0.1100391149520874,-0.14236368238925934,-0.07919049263000488,-0.14692330360412598,-0.07849907875061035,-0.15864771604537964,-0.04331254959106445,-0.13509690761566162,-0.029983937740325928,-0.11163164675235748,-0.03214174509048462,-0.15794119983911514,-0.024808764457702637,-0.15346719324588776,0.0026514530181884766,-0.13092245161533356,0.010597646236419678,-0.10825809836387634,0.004529058933258057,-0.1536288857460022,0.028275609016418457,-0.14304107427597046,0.04867833852767944,-0.1214575469493866,0.049820780754089355,-0.10000042617321014,0.04101067781448364,-0.14261668920516968,0.07779580354690552,-0.13669662177562714,0.09422212839126587,-0.11402627825737,0.09143292903900146,-0.09537327289581299,0.08208316564559937
A,0.0,0.0,-0.025219976902008057,-0.0708501935005188,-0.07615408301353455,-0.11647540330886841,-0.12604594230651855,-0.11702299118041992,-0.14751788973808289,-0.08588314056396484,-0.15003961324691772,-0.08697670698165894,-0.16469252854585648,-0.04550236463546753,-0.14043234288692474,-0.031054377555847168,-0.11527492105960846,-0.03435397148132324,-0.16151534020900726,-0.03329050540924072,-0.15896187722682953,0.001079857349395752,-0.1357966661453247,0.01054835319519043,-0.11167927086353302,0.0026987791061401367,-0.157918781042099,0.021549582481384277,-0.1483548879623413,0.04814016819000244,-0.12615551054477692,0.05070549249649048,-0.10383298993110657,0.03968626260757446,-0.14816394448280334,0.07383644580841064,-0.14256654679775238,0.09418672323226929,-0.11887580156326294,0.09163278341293335,-0.09983186423778534,0.07983952760696411
A,0.0,0.0,-0.02598172426223755,-0.07262003421783447,-0.07914385199546814,-0.12061822414398193,-0.1296181082725525,-0.11870115995407104,-0.1481228470802307,-0.08499890565872192,-0.14875197410583496,-0.08506929874420166,-0.16368094086647034,-0.048669517040252686,-0.13965576887130737,-0.03673678636550903,-0.11556094884872437,-0.04065346717834473,-0.15972445160150528,-0.03155076503753662,-0.15786820650100708,-0.0009524226188659668,-0.13476553559303284,0.005694866180419922,-0.11122223734855652,-0.0019635558128356934,-0.15586408972740173,0.021997928619384766,-0.1472332924604416,0.04621398448944092,-0.12540225684642792,0.0453609824180603,-0.10376247763633728,0.03397977352142334,-0.14608725905418396,0.07287120819091797,-0.1397419273853302,0.09072422981262207,-0.1167738139629364,0.08616793155670166,-0.09870932996273041,0.07449299097061157
A,0.0,0.0,-0.02471485733985901,-0.07144206762313843,-0.07723833620548248,-0.12056988477706909,-0.1279771625995636,-0.12217563390731812,-0.14671793580055237,-0.0905718207359314,-0.15000100433826447,-0.08488434553146362,-0.16363973170518875,-0.04727202653884888,-0.13935308158397675,-0.03538912534713745,-0.11528021097183228,-0.039384663105010986,-0.16061073541641235,-0.03152811527252197,-0.1579452008008957,0.0009643435478210449,-0.13496547937393188,0.008239388465881348,-0.1115776002407074,0.00031250715255737305,-0.15641596913337708,0.021963894367218018,-0.14739611744880676,0.04799419641494751,-0.1258542388677597,0.047995805740356445,-0.10408298671245575,0.036598920822143555,-0.14633390307426453,0.07290220260620117,-0.1415492296218872,0.09254187345504761,-0.11863656342029572,0.08828961849212646,-0.10016578435897827,0.07610213756561279
A,0.0,0.0,-0.02671724557876587,-0.07328939437866211,-0.0806557834148407,-0.1220165491104126,-0.13246780633926392,-0.12683671712875366,-0.1503557413816452,-0.09510409832000732,-0.15149658918380737,-0.08589434623718262,-0.16783595830202103,-0.05424022674560547,-0.1440671980381012,-0.04227316379547119,-0.120136559009552,-0.04425555467605591,-0.1619587242603302,-0.03250467777252197,-0.16248183697462082,-0.006064414978027344,-0.14054079353809357,0.0015996694564819336,-0.11698098480701447,-0.004103899002075195,-0.15765754878520966,0.02098935842514038,-0.15177583694458008,0.04082447290420532,-0.13105519115924835,0.04196786880493164,-0.10858117043972015,0.033637404441833496,-0.14770856499671936,0.07110536098480225,-0.14591874182224274,0.08547753095626831,-0.12396165728569031,0.08292615413665771,-0.10485492646694183,0.07358056306838989
A,0.0,0.0,-0.027777910232543945,-0.07052350044250488,-0.08108960092067719,-0.11601901054382324,-0.13231149315834045,-0.11678910255432129,-0.15196186304092407,-0.0824730396270752,-0.1510349065065384,-0.08378726243972778,-0.16808268427848816,-0.043353259563446045,-0.14448480308055878,-0.02953571081161499,-0.1201799213886261,-0.03316819667816162,-0.1619042605161667,-0.03078550100326538,-0.16168412566184998,0.003886282444000244,-0.13883207738399506,0.012264251708984375,-0.11539919674396515,0.004388570785522461,-0.1582137942314148,0.022928833961486816,-0.15046435594558716,0.049957871437072754,-0.12830781936645508,0.05065423250198364,-0.10667543113231659,0.03904390335083008,-0.14848271012306213,0.07427269220352173,-0.14401967823505402,0.09398996829986572,-0.12055046856403351,0.08997201919555664,-0.10197143256664276,0.07772189378738403
